Date,Last Price,Volume,SMAVG (15)
2023-05-12 16:30:00,106.01,471395,814158

2023-05-12 16:00:00,106.12,816433,839587

2023-05-12 15:30:00,106.47,689219,837266

2023-05-12 15:00:00,106.19,658480,885330

2023-05-12 14:30:00,106.57,1316695,934242

2023-05-11 20:30:00,105.78,2012261,876058

2023-05-11 20:00:00,105.54,889926,763750

2023-05-11 19:30:00,105.54,670151,733900

2023-05-11 19:00:00,105.25,727981,715097

2023-05-11 18:30:00,105.20,723032,703540

2023-05-11 18:00:00,105.58,551299,681380

2023-05-11 17:30:00,105.81,516886,677963

2023-05-11 17:00:00,105.82,955087,684627

2023-05-11 16:30:00,105.95,489336,652145

2023-05-11 16:00:00,106.335,724186,669525

2023-05-11 15:30:00,106.35,852832,670877

2023-05-11 15:00:00,105.97,781616,708280

2023-05-11 14:30:00,105.745,1410176,738038

2023-05-10 20:30:00,107.74,1392166,669979

2023-05-10 20:00:00,107.86,443929,597935

2023-05-10 19:30:00,107.60,327651,602344

2023-05-10 19:00:00,107.6099,442168,614651

2023-05-10 18:30:00,107.14,388105,606894

2023-05-10 18:00:00,106.83,554638,603608

2023-05-10 17:30:00,107.4467,390630,600849

2023-05-10 17:00:00,107.52,500033,602735

2023-05-10 16:30:00,107.245,616855,607130

2023-05-10 16:00:00,107.92,467849,596691

2023-05-10 15:30:00,107.66,750047,609285

2023-05-10 15:00:00,108.01,744462,635189

2023-05-10 14:30:00,107.76,1413875,654481

2023-05-09 20:30:00,109.16,1227979,593353

2023-05-09 20:00:00,109.96,389297,531108

2023-05-09 19:30:00,109.9801,311506,534626

2023-05-09 19:00:00,110.06,510063,533127

2023-05-09 18:30:00,109.915,512254,515338

2023-05-09 18:00:00,109.42,325823,503560

2023-05-09 17:30:00,109.33,338816,502389

2023-05-09 17:00:00,108.97,513247,502170

2023-05-09 16:30:00,109.42,418918,526719

2023-05-09 16:00:00,109.15,565958,532967

2023-05-09 15:30:00,109.49,460277,534258

2023-05-09 15:00:00,109.095,656758,587232

2023-05-09 14:30:00,109.42,1138608,653667

2023-05-08 20:30:00,109.11,1033840,629711

2023-05-08 20:00:00,109.31,496953,589001

2023-05-08 19:30:00,109.69,294295,587053

2023-05-08 19:00:00,109.465,442080,585420

2023-05-08 18:30:00,109.69,289012,571578

2023-05-08 18:00:00,109.775,243230,576979

2023-05-08 17:30:00,109.60,335582,600368

2023-05-08 17:00:00,109.58,308267,610559

2023-05-08 16:30:00,109.86,335520,640756

2023-05-08 16:00:00,110.2014,881493,677200

2023-05-08 15:30:00,109.81,512630,683797

2023-05-08 15:00:00,109.70,585332,768830

2023-05-08 14:30:00,109.9649,1254879,871445

2023-05-05 20:30:00,108.68,1653288,886186

2023-05-05 20:00:00,109.17,779258,804056

2023-05-05 19:30:00,109.255,423202,788419

2023-05-05 19:00:00,109.04,467723,804892

2023-05-05 18:30:00,108.89,269800,818428

2023-05-05 18:00:00,108.745,234460,828294

2023-05-05 17:30:00,108.80,370025,855652

2023-05-05 17:00:00,108.79,594060,874536

2023-05-05 16:30:00,108.835,488455,891484

2023-05-05 16:00:00,108.74,761210,927690

2023-05-05 15:30:00,108.54,882185,938382

2023-05-05 15:00:00,108.53,980448,965728

2023-05-05 14:30:00,108.70,1788119,1031041

2023-05-04 20:30:00,106.075,2124558,980816

2023-05-04 20:00:00,106.41,1476001,882906

2023-05-04 19:30:00,106.78,421335,827207

2023-05-04 19:00:00,106.52,544697,819201

2023-05-04 18:30:00,106.66,670300,803652

2023-05-04 18:00:00,107.18,670764,780414

2023-05-04 17:30:00,106.70,417799,767971

2023-05-04 17:00:00,106.57,644823,783167

2023-05-04 16:30:00,106.39,653286,790662

2023-05-04 16:00:00,107.10,848286,847603

2023-05-04 15:30:00,106.85,1031540,864144

2023-05-04 15:00:00,106.52,921589,876298

2023-05-04 14:30:00,107.95,1292371,976971

2023-05-03 20:30:00,107.92,1960151,939309

2023-05-03 20:00:00,108.15,1034746,889701

2023-05-03 19:30:00,109.14,655909,898001

2023-05-03 19:00:00,108.80,640506,901134

2023-05-03 18:30:00,109.20,301252,904023

2023-05-03 18:00:00,109.54,311455,957967

2023-05-03 17:30:00,109.29,321729,1012365

2023-05-03 17:00:00,109.18,484117,1081107

2023-05-03 16:30:00,109.055,645748,1127136

2023-05-03 16:00:00,108.50,757248,1165081

2023-05-03 15:30:00,108.88,1507403,1200752

2023-05-03 15:00:00,108.63,1096402,1231463

2023-05-03 14:30:00,108.86,1213840,1279870

2023-05-02 20:30:00,110.08,2431694,1239177

2023-05-02 20:00:00,110.82,727437,1118045

2023-05-02 19:30:00,110.715,1216028,1102155

2023-05-02 19:00:00,110.2475,1159254,1060692

2023-05-02 18:30:00,109.91,702897,1021417

2023-05-02 18:00:00,110.17,683846,1012088

2023-05-02 17:30:00,109.98,1110408,999488

2023-05-02 17:00:00,109.51,1127426,963670

2023-05-02 16:30:00,110.065,1352862,945700

2023-05-02 16:00:00,110.3023,1174545,931357

2023-05-02 15:30:00,110.85,1214928,911128

2023-05-02 15:00:00,111.60,1292305,954991

2023-05-02 14:30:00,112.12,1968077,997322

2023-05-01 20:30:00,114.66,1822502,909386

2023-05-01 20:00:00,114.775,603447,842087

2023-05-01 19:30:00,115.05,614714,841633

2023-05-01 19:00:00,115.01,489092,833027

2023-05-01 18:30:00,115.0599,594076,825368

2023-05-01 18:00:00,114.62,570131,826873

2023-05-01 17:30:00,115.07,562955,829157

2023-05-01 17:00:00,115.20,494857,834918

2023-05-01 16:30:00,115.07,573130,878140

2023-05-01 16:00:00,115.28,857874,928557

2023-05-01 15:30:00,115.46,1137721,1012689

2023-05-01 15:00:00,116.14,871111,1156562

2023-05-01 14:30:00,116.405,1872867,1222373

2023-04-28 20:30:00,118.29,1927274,1152355

2023-04-28 20:00:00,118.86,649032,1069246

2023-04-28 19:30:00,118.39,813019,1056849

2023-04-28 19:00:00,118.70,596644,1044705

2023-04-28 18:30:00,118.9163,485628,1047438

2023-04-28 18:00:00,119.28,374206,1050867

2023-04-28 17:30:00,119.28,616651,1067646

2023-04-28 17:00:00,119.65,604390,1063845

2023-04-28 16:30:00,119.38,649366,1092752

2023-04-28 16:00:00,119.57,1143193,1105958

2023-04-28 15:30:00,118.965,1329384,1079850

2023-04-28 15:00:00,119.63,2119845,1085970

2023-04-28 14:30:00,118.63,3295824,1037598

2023-04-27 20:30:00,116.87,1858270,857578

2023-04-27 20:00:00,116.795,822603,783380

2023-04-27 19:30:00,116.895,680631,771835

2023-04-27 19:00:00,116.35,463078,757422

2023-04-27 18:30:00,115.96,630857,748456

2023-04-27 18:00:00,115.99,637637,726044

2023-04-27 17:30:00,115.52,537072,712559

2023-04-27 17:00:00,115.47,625893,706439

2023-04-27 16:30:00,115.69,559637,722400

2023-04-27 16:00:00,116.0301,1037982,736678

2023-04-27 15:30:00,115.40,847462,720373

2023-04-27 15:00:00,116.11,751572,732089

2023-04-27 14:30:00,115.93,1421193,777909

2023-04-26 20:30:00,115.39,1394257,723970

2023-04-26 20:00:00,115.12,595521,657418

2023-04-26 19:30:00,115.39,745311,641312

2023-04-26 19:00:00,115.38,649415,615601

2023-04-26 18:30:00,115.57,464445,595278

2023-04-26 18:00:00,116.28,328589,586549

2023-04-26 17:30:00,116.76,294668,594442

2023-04-26 17:00:00,116.8117,435375,605743

2023-04-26 16:30:00,116.7499,445265,605642

2023-04-26 16:00:00,116.30,865307,621080

2023-04-26 15:30:00,116.02,773809,636538

2023-04-26 15:00:00,114.94,793400,672842

2023-04-26 14:30:00,115.39,1023210,737740

2023-04-25 20:30:00,116.58,1438871,710303

2023-04-25 20:00:00,116.405,612110,655883

2023-04-25 19:30:00,116.32,395976,653825

2023-04-25 19:00:00,116.51,353936,663217

2023-04-25 18:30:00,116.1205,359640,664466

2023-04-25 18:00:00,115.96,344568,669056

2023-04-25 17:30:00,116.35,333515,678069

2023-04-25 17:00:00,116.045,446987,714982

2023-04-25 16:30:00,116.1399,464173,758533

2023-04-25 16:00:00,115.895,433860,777837

2023-04-25 15:30:00,116.05,676845,825848

2023-04-25 15:00:00,116.12,1097172,872755

2023-04-25 14:30:00,116.81,1318366,874475

2023-04-24 20:30:00,118.23,1766870,812236

2023-04-24 20:00:00,118.52,611657,715551

2023-04-24 19:30:00,118.68,622569,698510

2023-04-24 19:00:00,118.505,581241,679689

2023-04-24 18:30:00,118.29,536857,657645

2023-04-24 18:00:00,118.45,372668,643280

2023-04-24 17:30:00,118.2368,428494,643589

2023-04-24 17:00:00,118.535,479764,656045

2023-04-24 16:30:00,118.22,887209,663583

2023-04-24 16:00:00,118.29,1100257,688479

2023-04-24 15:30:00,117.63,753725,693049

2023-04-24 15:00:00,117.78,1154028,802057

2023-04-24 14:30:00,117.27,1380449,884908

2023-04-21 20:30:00,116.01,1122964,830295

2023-04-21 20:00:00,115.905,384788,786151

2023-04-21 19:30:00,116.05,316600,799755

2023-04-21 19:00:00,116.2146,356041,817369

2023-04-21 18:30:00,116.41,340249,823578

2023-04-21 18:00:00,115.90,250587,841660

2023-04-21 17:30:00,116.01,321373,867851

2023-04-21 17:00:00,116.355,377303,874508

2023-04-21 16:30:00,116.4915,615345,898848

2023-04-21 16:00:00,116.00,592825,903227

2023-04-21 15:30:00,116.15,1260649,930015

2023-04-21 15:00:00,116.72,1168814,951231

2023-04-21 14:30:00,115.51,2388833,940333

2023-04-20 20:30:00,115.64,2396797,800485

2023-04-20 20:00:00,114.6125,561258,654643

2023-04-20 19:30:00,114.81,460801,636460

2023-04-20 19:00:00,115.10,588845,620901

2023-04-20 18:30:00,115.105,580817,600802

2023-04-20 18:00:00,114.93,449181,581160

2023-04-20 17:30:00,114.82,611471,576185

2023-04-20 17:00:00,114.64,643456,564081

2023-04-20 16:30:00,113.96,421232,555244

2023-04-20 16:00:00,113.79,742400,570695

2023-04-20 15:30:00,114.13,681028,572871

2023-04-20 15:00:00,113.57,994638,609968

2023-04-20 14:30:00,113.51,1578899,733486

2023-04-19 20:30:00,116.55,1005341,679644

2023-04-19 20:00:00,116.24,291104,672918

2023-04-19 19:30:00,116.1789,209167,702167

2023-04-19 19:00:00,116.12,288520,740823

2023-04-19 18:30:00,116.47,227420,800100

2023-04-19 18:00:00,116.43,287351,841846

2023-04-19 17:30:00,116.5287,286194,882527

2023-04-19 17:00:00,116.05,374554,908878

2023-04-19 16:30:00,116.18,429908,910109

2023-04-19 16:00:00,116.42,510907,921708

2023-04-19 15:30:00,116.43,652998,950411

2023-04-19 15:00:00,116.03,775037,971319

2023-04-19 14:30:00,115.965,1237475,1018951

2023-04-18 20:30:00,117.01,2847418,958905

2023-04-18 20:00:00,116.895,771264,788691

2023-04-18 19:30:00,116.465,904453,758614

2023-04-18 19:00:00,116.67,729834,712476

2023-04-18 18:30:00,116.485,789016,679357

2023-04-18 18:00:00,116.71,1177664,645763

2023-04-18 17:30:00,116.5001,853612,592266

2023-04-18 17:00:00,116.28,897574,571437

2023-04-18 16:30:00,115.67,681459,597276

2023-04-18 16:00:00,115.45,393018,611949

2023-04-18 15:30:00,115.12,603893,633376

2023-04-18 15:00:00,115.08,941443,663826

2023-04-18 14:30:00,114.80,966631,682339

2023-04-17 20:30:00,114.79,1489508,654136

2023-04-17 20:00:00,114.90,336791,573999

2023-04-17 19:30:00,114.8173,294205,570643

2023-04-17 19:00:00,114.75,320113,568590

2023-04-17 18:30:00,114.74,212386,561508

2023-04-17 18:00:00,115.07,233041,568227

2023-04-17 17:30:00,114.91,285110,574642

2023-04-17 17:00:00,114.94,375201,576387

2023-04-17 16:30:00,115.13,541183,569226

2023-04-17 16:00:00,115.12,1285164,564171

2023-04-17 15:30:00,115.69,901546,520301

2023-04-17 15:00:00,116.25,714424,513650

2023-04-17 14:30:00,116.16,1060640,550413

2023-04-14 20:30:00,116.00,1219145,506377

2023-04-14 20:00:00,115.79,543578,450034

2023-04-14 19:30:00,115.905,287455,447704

2023-04-14 19:00:00,115.86,286449,455115

2023-04-14 18:30:00,115.535,263409,459701

2023-04-14 18:00:00,115.525,213884,457125

2023-04-14 17:30:00,115.77,313181,466366

2023-04-14 17:00:00,115.50,329265,481334

2023-04-14 16:30:00,115.68,311281,491262

2023-04-14 16:00:00,115.35,267785,510726

2023-04-14 15:30:00,115.36,465363,548328

2023-04-14 15:00:00,115.415,627110,609540

2023-04-14 14:30:00,116.02,801778,654597

2023-04-13 20:30:00,115.77,1265867,629352

2023-04-13 20:00:00,115.83,400101,566204

2023-04-13 19:30:00,115.735,374005,563374

2023-04-13 19:00:00,115.415,508630,556389

2023-04-13 18:30:00,115.40,398618,541515

2023-04-13 18:00:00,115.10,355231,530667

2023-04-13 17:30:00,115.07,224774,531185

2023-04-13 17:00:00,115.00,352503,548938

2023-04-13 16:30:00,114.9231,537706,561383

2023-04-13 16:00:00,115.0964,478180,583246

2023-04-13 15:30:00,114.99,603239,593382

2023-04-13 15:00:00,115.06,831815,636135

2023-04-13 14:30:00,114.78,1383541,687588

2023-04-12 20:30:00,115.18,1302970,625921

2023-04-12 20:00:00,115.01,423093,561361

2023-04-12 19:30:00,115.31,318659,559025

2023-04-12 19:00:00,115.33,357641,555680

2023-04-12 18:30:00,115.51,269239,556983

2023-04-12 18:00:00,115.53,285523,571374

2023-04-12 17:30:00,115.71,235896,592959

2023-04-12 17:00:00,115.53,362991,627482

2023-04-12 16:30:00,115.24,491081,642429

2023-04-12 16:00:00,115.29,539164,643216

2023-04-12 15:30:00,115.48,865662,653395

2023-04-12 15:00:00,116.295,630209,658007

2023-04-12 14:30:00,115.88,1244539,701851

2023-04-11 20:30:00,115.36,1603613,657220

2023-04-11 20:00:00,115.69,458532,573547

2023-04-11 19:30:00,115.73,334570,560022

2023-04-11 19:00:00,115.9284,388054,554596

2023-04-11 18:30:00,115.795,268493,557017

2023-04-11 18:00:00,115.96,377179,566291

2023-04-11 17:30:00,116.01,485106,562341

2023-04-11 17:00:00,115.77,609300,563694

2023-04-11 16:30:00,116.11,753734,560460

2023-04-11 16:00:00,115.33,587199,590101

2023-04-11 15:30:00,114.96,502893,617741

2023-04-11 15:00:00,115.03,691837,705565

2023-04-11 14:30:00,114.5275,934844,780995

2023-04-10 20:30:00,114.50,1287872,801027

2023-04-10 20:00:00,114.46,575077,772334

2023-04-10 19:30:00,114.5304,348520,783854

2023-04-10 19:00:00,114.67,255655,798463

2023-04-10 18:30:00,114.755,253172,805501

2023-04-10 18:00:00,114.75,424372,807304

2023-04-10 17:30:00,114.95,407599,804503

2023-04-10 17:00:00,114.995,317940,813436

2023-04-10 16:30:00,114.9375,505403,836814

2023-04-10 16:00:00,115.38,560789,847107

2023-04-10 15:30:00,115.22,1198342,868073

2023-04-10 15:00:00,115.71,1001803,888499

2023-04-10 14:30:00,115.685,1820245,969682

2023-04-06 20:30:00,115.055,1823289,896076

2023-04-06 20:00:00,115.06,1235329,816556

2023-04-06 19:30:00,115.51,857475,778056

2023-04-06 19:00:00,116.10,747876,746048

2023-04-06 18:30:00,116.39,567657,728531

2023-04-06 18:00:00,116.55,361220,714289

2023-04-06 17:30:00,116.25,280224,726976

2023-04-06 17:00:00,116.06,382350,776561

2023-04-06 16:30:00,116.40,541601,794536

2023-04-06 16:00:00,115.9745,668607,828178

2023-04-06 15:30:00,116.32,659797,843372

2023-04-06 15:00:00,116.66,875273,905032

2023-04-06 14:30:00,116.86,1504744,949086

2023-04-05 20:30:00,116.99,2219539,880082

2023-04-05 20:00:00,116.50,716162,756748

2023-04-05 19:30:00,116.38,630484,732839

2023-04-05 19:00:00,116.34,657833,713018

2023-04-05 18:30:00,116.01,377348,701562

2023-04-05 18:00:00,115.81,485120,710457

2023-04-05 17:30:00,115.39,354033,716774

2023-04-05 17:00:00,115.43,551531,751798

2023-04-05 16:30:00,115.72,1023994,780703

2023-04-05 16:00:00,114.82,651981,774242

2023-04-05 15:30:00,114.78,1046231,806044

2023-04-05 15:00:00,114.65,896510,868930

2023-04-05 14:30:00,115.68,1584693,1003735

2023-04-04 20:30:00,115.02,1536084,982468

2023-04-04 20:00:00,114.74,469680,932645

2023-04-04 19:30:00,115.01,369537,938166

2023-04-04 19:00:00,115.11,357528,955507

2023-04-04 18:30:00,115.33,333173,993391

2023-04-04 18:00:00,115.52,485993,1011585

2023-04-04 17:30:00,115.15,510762,1017367

2023-04-04 17:00:00,115.06,579875,1052146

2023-04-04 16:30:00,114.63,879398,1100442

2023-04-04 16:00:00,114.93,985113,1148813

2023-04-04 15:30:00,115.07,927079,1256047

2023-04-04 15:00:00,115.44,1129005,1492358

2023-04-04 14:30:00,115.86,1989522,1557481

2023-04-03 20:30:00,116.12,2918580,1476501

2023-04-03 20:00:00,116.79,1265684,1312900

2023-04-03 19:30:00,116.45,788748,1249338

2023-04-03 19:00:00,116.00,552495,1219275

2023-04-03 18:30:00,115.66,629645,1202563

2023-04-03 18:00:00,115.88,925787,1182123

2023-04-03 17:30:00,115.765,606094,1147528

2023-04-03 17:00:00,115.74,572711,1134141

2023-04-03 16:30:00,115.67,1032447,1139828

2023-04-03 16:00:00,115.80,1304315,1102958

2023-04-03 15:30:00,115.57,1604973,1053905

2023-04-03 15:00:00,116.11,2593615,1019245

2023-04-03 14:30:00,115.98,4471743,943168

2023-03-31 20:30:00,109.66,2105854,684077

2023-03-31 20:00:00,109.45,774824,572862

2023-03-31 19:30:00,109.32,464571,553526

2023-03-31 19:00:00,109.675,312241,543766

2023-03-31 18:30:00,109.54,337808,545862

2023-03-31 18:00:00,109.55,301822,549937

2023-03-31 17:30:00,109.69,323044,550045

2023-03-31 17:00:00,109.86,406858,559639

2023-03-31 16:30:00,109.9099,405281,562502

2023-03-31 16:00:00,109.74,658016,582519

2023-03-31 15:30:00,109.47,479407,592725

2023-03-31 15:00:00,109.39,568515,639891

2023-03-31 14:30:00,109.45,1085071,704317

2023-03-30 20:30:00,109.49,1452459,681462

2023-03-30 20:00:00,109.475,585390,619831

2023-03-30 19:30:00,109.3508,437628,611333

2023-03-30 19:00:00,109.28,484773,604643

2023-03-30 18:30:00,109.16,318183,594287

2023-03-30 18:00:00,109.145,343682,590382

2023-03-30 17:30:00,109.07,398932,591479

2023-03-30 17:00:00,109.11,303429,597294

2023-03-30 16:30:00,109.02,466962,606312

2023-03-30 16:00:00,109.04,449798,625411

2023-03-30 15:30:00,108.96,705542,637865

2023-03-30 15:00:00,108.85,811103,668682

2023-03-30 14:30:00,109.19,1186891,679401

2023-03-29 20:30:00,109.06,1534913,628576

2023-03-29 20:00:00,108.65,742240,550834

2023-03-29 19:30:00,108.935,527995,521416

2023-03-29 19:00:00,108.61,457918,511884

2023-03-29 18:30:00,108.335,337279,508119

2023-03-29 18:00:00,108.45,329431,516649

2023-03-29 17:30:00,108.37,259612,519868

2023-03-29 17:00:00,108.175,360144,541307

2023-03-29 16:30:00,108.22,486150,549876

2023-03-29 16:00:00,108.1554,438695,557794

2023-03-29 15:30:00,108.59,753447,586272

2023-03-29 15:00:00,108.58,636617,607829

2023-03-29 14:30:00,108.26,1167801,668439

2023-03-28 20:30:00,107.16,971889,631029

2023-03-28 20:00:00,107.125,424514,598976

2023-03-28 19:30:00,107.19,368776,596587

2023-03-28 19:00:00,106.94,300975,601599

2023-03-28 18:30:00,106.96,385015,616157

2023-03-28 18:00:00,107.25,401445,619866

2023-03-28 17:30:00,107.635,465218,641778

2023-03-28 17:00:00,107.37,377729,642604

2023-03-28 16:30:00,107.46,581189,646333

2023-03-28 16:00:00,106.97,488675,641993

2023-03-28 15:30:00,107.05,604925,664375

2023-03-28 15:00:00,107.23,865870,707153

2023-03-28 14:30:00,106.53,1076798,737885

2023-03-27 20:30:00,105.79,1545766,697407

2023-03-27 20:00:00,106.245,606648,615145

2023-03-27 19:30:00,106.31,491094,597197

2023-03-27 19:00:00,106.105,388675,588763

2023-03-27 18:30:00,105.94,443962,581848

2023-03-27 18:00:00,105.87,519352,582150

2023-03-27 17:30:00,105.73,440645,581725

2023-03-27 17:00:00,105.93,730120,598636

2023-03-27 16:30:00,105.27,477608,592539

2023-03-27 16:00:00,104.49,433672,598942

2023-03-27 15:30:00,104.21,516090,618922

2023-03-27 15:00:00,104.13,824394,682894

2023-03-27 14:30:00,104.58,1246594,734518

2023-03-24 19:30:00,103.47,1326864,702109

2023-03-24 19:00:00,103.71,469625,669678

2023-03-24 18:30:00,103.6721,311828,662360

2023-03-24 18:00:00,103.50,337425,664470

2023-03-24 17:30:00,103.25,364593,677925

2023-03-24 17:00:00,103.33,284941,696315

2023-03-24 16:30:00,103.21,448502,705525

2023-03-24 16:00:00,102.805,512969,698391

2023-03-24 15:30:00,103.20,694316,694474

2023-03-24 15:00:00,101.80,638669,680099

2023-03-24 14:30:00,101.20,573643,682344

2023-03-24 14:00:00,102.12,733375,700270

2023-03-24 13:30:00,101.50,1475670,752107

2023-03-23 19:30:00,103.31,1598762,715561

2023-03-23 19:00:00,102.855,760446,677238

2023-03-23 18:30:00,102.97,840400,697639

2023-03-23 18:00:00,103.479,359858,663520

2023-03-23 17:30:00,103.87,343476,660076

2023-03-23 17:00:00,104.00,539256,663636

2023-03-23 16:30:00,104.65,640439,660090

2023-03-23 16:00:00,105.05,423097,640337

2023-03-23 15:30:00,105.75,341492,640601

2023-03-23 15:00:00,106.12,454207,658014

2023-03-23 14:30:00,105.91,478694,659539

2023-03-23 14:00:00,105.59,672349,699438

2023-03-23 13:30:00,105.33,842535,887218

2023-03-22 19:30:00,104.58,1510929,886819

2023-03-22 19:00:00,106.02,927478,839368

2023-03-22 18:30:00,106.25,1023907,825920

2023-03-22 18:00:00,106.4901,1066465,815227

2023-03-22 17:30:00,106.276,328613,780702

2023-03-22 17:00:00,106.36,308202,798491

2023-03-22 16:30:00,106.3269,396876,825414

2023-03-22 16:00:00,106.47,486065,850840

2023-03-22 15:30:00,106.56,344148,877003

2023-03-22 15:00:00,106.82,427058,933490

2023-03-22 14:30:00,107.045,602678,1032996

2023-03-22 14:00:00,106.37,477081,1171191

2023-03-22 13:30:00,106.725,1077192,1416801

2023-03-21 19:30:00,107.08,3489046,1403429

2023-03-21 19:00:00,106.97,836549,1221384

2023-03-21 18:30:00,106.87,799166,1219651

2023-03-21 18:00:00,106.92,725747,1197170

2023-03-21 17:30:00,106.28,863526,1209209

2023-03-21 17:00:00,106.67,548587,1195612

2023-03-21 16:30:00,106.23,595437,1213696

2023-03-21 16:00:00,106.14,712058,1238439

2023-03-21 15:30:00,105.8501,778263,1266235

2023-03-21 15:00:00,106.03,878503,1292048

2023-03-21 14:30:00,106.04,1191466,1317712

2023-03-21 14:00:00,105.75,1919647,1399584

2023-03-21 13:30:00,106.445,2675600,1448598

2023-03-20 19:30:00,102.24,4161228,1327307

2023-03-20 19:00:00,102.08,876608,1095883

2023-03-20 18:30:00,101.92,758373,1079027

2023-03-20 18:00:00,102.06,810558,1069455

2023-03-20 17:30:00,102.1232,461943,1048859

2023-03-20 17:00:00,101.74,906339,1058220

2023-03-20 16:30:00,101.46,659572,1035184

2023-03-20 16:00:00,101.15,819847,1036596

2023-03-20 15:30:00,101.19,966577,1042625

2023-03-20 15:00:00,101.50,1128998,1057122

2023-03-20 14:30:00,100.74,1165458,1052123

2023-03-20 14:00:00,100.89,1263470,1312399

2023-03-20 13:30:00,100.615,2419547,1450166

2023-03-17 19:30:00,99.86,2654850,1351177

2023-03-17 19:00:00,99.985,856235,1221632

2023-03-17 18:30:00,100.03,689874,1215991

2023-03-17 18:00:00,99.90,623758,1221813

2023-03-17 17:30:00,100.13,614793,1242547

2023-03-17 17:00:00,100.00,501618,1288259

2023-03-17 16:30:00,100.27,602366,1317675

2023-03-17 16:00:00,100.56,560795,1351838

2023-03-17 15:30:00,100.14,680747,1418650

2023-03-17 15:00:00,99.77,910290,1473978

2023-03-17 14:30:00,99.65,1184025,1538225

2023-03-17 14:00:00,100.03,1054025,1636216

2023-03-17 13:30:00,100.90,5069592,1752049

2023-03-16 19:30:00,101.02,3329981,1481188

2023-03-16 19:00:00,101.00,934702,1331899

2023-03-16 18:30:00,100.98,711681,1336884

2023-03-16 18:00:00,100.7219,771610,1349138

2023-03-16 17:30:00,101.14,777206,1364541

2023-03-16 17:00:00,101.04,934768,1377516

2023-03-16 16:30:00,101.17,1300484,1425642

2023-03-16 16:00:00,100.24,942851,1428370

2023-03-16 15:30:00,99.74,1114819,1421041

2023-03-16 15:00:00,99.8321,1562972,1413306

2023-03-16 14:30:00,100.10,1510668,1382596

2023-03-16 14:00:00,98.3702,1873985,1404449

2023-03-16 13:30:00,100.11,2653895,1410585

2023-03-15 19:30:00,101.65,2791523,1315665

2023-03-15 19:00:00,101.42,1006667,1189712

2023-03-15 18:30:00,101.84,1090650,1178388

2023-03-15 18:00:00,101.5611,1009486,1147465

2023-03-15 17:30:00,100.94,895488,1127324

2023-03-15 17:00:00,101.18,1002659,1108777

2023-03-15 16:30:00,100.39,971830,1079414

2023-03-15 16:00:00,100.8286,1656656,1048360

2023-03-15 15:30:00,101.37,1341398,983697

2023-03-15 15:00:00,102.42,832914,942995

2023-03-15 14:30:00,102.52,998801,943777

2023-03-15 14:00:00,103.24,1102321,957642

2023-03-15 13:30:00,102.845,1838460,1011622

2023-03-14 19:30:00,106.90,1966032,936394

2023-03-14 19:00:00,106.025,1230084,849853

2023-03-14 18:30:00,105.94,902231,808490

2023-03-14 18:00:00,106.87,836804,787927

2023-03-14 17:30:00,107.21,626812,768738

2023-03-14 17:00:00,107.10,707370,770603

2023-03-14 16:30:00,107.505,617277,782448

2023-03-14 16:00:00,107.74,562220,811095

2023-03-14 15:30:00,108.6375,506022,843390

2023-03-14 15:00:00,108.75,686712,918932

2023-03-14 14:30:00,107.935,730865,987564

2023-03-14 14:00:00,108.11,844644,1088937

2023-03-14 13:30:00,108.45,1206771,1147812

2023-03-13 19:30:00,106.54,1912032,1109388

2023-03-13 19:00:00,106.00,710030,1017592

2023-03-13 18:30:00,106.87,667917,1007354

2023-03-13 18:00:00,107.08,609637,1011267

2023-03-13 17:30:00,107.05,593785,1010799

2023-03-13 17:00:00,106.36,548978,997044

2023-03-13 16:30:00,106.50,654787,991204

2023-03-13 16:00:00,106.92,885043,991435

2023-03-13 15:30:00,107.36,1046978,969947

2023-03-13 15:00:00,107.33,1046652,948706

2023-03-13 14:30:00,107.84,1639147,949413

2023-03-13 14:00:00,105.74,1716187,948423

2023-03-13 13:30:00,105.53,2251461,944581

2023-03-10 20:30:00,107.80,1727771,858742

2023-03-10 20:00:00,107.76,630411,773695

2023-03-10 19:30:00,108.05,535103,757780

2023-03-10 19:00:00,107.63,556458,746213

2023-03-10 18:30:00,107.85,726612,731907

